target_id	length	eff_length	est_counts	tpm
AT3G15850.1	1381	1202	79	86.086
AT3G60680.1	2083	1904	5	3.43964
AT3G47690.1	1328	1149	4	4.55984
AT3G02880.1	2352	2173	18	10.8498
AT3G43550.1	1054	875	0	0
AT3G50850.1	811	632	1	2.07249
AT3G28860.1	4228	4049	170	54.9935
AT3G22270.1	3295	3116	7	2.94246
AT3G18952.1	37	3.23562	0	0
AT3G53150.1	1524	1345	0	0
AT3G14650.1	2143	1964	42.8477	28.5756
AT3G10415.1	36	3.21825	0	0
AT3G03060.1	2243	2064	2	1.2692
AT3G57540.1	1254	1075	7	8.52903
AT3G01480.1	1676	1497	91	79.6213
AT3G21215.1	2130	1951	25	16.7839
AT3G18530.1	1432	1253	0	0
AT3G45180.1	222	43.8484	0	0
AT3G28070.1	1314	1135	2.65371	3.06244
AT3G61320.1	1606	1427	6.58198	6.04147
AT3G28865.1	9302	9123	4	0.574291
AT3G21200.1	1185	1006	28	36.4561
AT3G23110.1	2508	2329	3	1.68718
AT3G53130.1	3341	3162	19	7.87049
AT3G53450.1	648	469	0	0
AT3G30838.1	5902	5723	0	0
AT3G01490.1	1738	1559	93	78.1352
AT3G30810.1	2376	2197	0	0
AT3G29612.1	1793	1614	0	0
AT3G47200.1	1559	1380	1	0.949141
AT3G23100.1	991	812	6	9.67843
AT3G30775.1	1866	1687	24	18.634
AT3G05250.1	957	778	7	11.785
AT3G57530.1	2201	2022	21	13.6034
AT3G25790.1	1195	1016	2	2.57838
AT3G01330.1	1312	1133	3	3.46818
AT3G29615.1	8174	7995	0	0
AT3G21210.1	2762	2583	1	0.507091
AT3G50860.1	1088	909	8	11.5275
AT3G43410.1	369	190	0	0
AT3G30830.1	1986	1807	0	0
AT3G05060.1	2016	1837	25	17.8255
AT3G50665.1	72	4.02165	0	0
AT3G10920.1	1029	850	91	140.227
AT3G26810.1	2401	2222	32	18.8632
AT3G23030.1	941	762	292	501.924
AT3G05835.1	74	4.0801	0	0
AT3G43523.1	2251	2072	0	0
AT3G15860.1	513	334	0	0
AT3G06665.1	72	4.02165	0	0
AT3G26820.1	1905	1726	0	0
AT3G28680.1	601	422	0	0
AT3G26805.1	827	648	0	0
AT3G53240.1	3109	2930	7	3.12925
AT3G30833.1	4498	4319	0	0
AT3G28120.1	207	31.3862	0	0
AT3G63440.1	2007	1828	17.1394	12.2809
AT3G28695.1	73	4.05064	0	0
AT3G28685.1	73	4.05064	0	0
AT3G32115.1	4681	4502	0	0
AT3G28800.1	1061	882	0	0
AT3G15055.1	74	4.0801	0	0
AT3G47130.1	1083	904	0	0
AT3G25715.1	74	4.0801	0	0
AT3G02315.1	74	4.0801	0	0
AT3G23020.1	2529	2350	5	2.78684
AT3G18640.1	2517	2338	21	11.7648
AT3G44760.1	1057	878	0	0
AT3G28110.1	1065	886	0	0
AT3G62735.1	71	3.99311	0	0
AT3G26180.1	1792	1613	16.3308	13.2612
AT3G02550.1	1382	1203	19	20.687
AT3G15540.1	970	791	67	110.945
AT3G30703.1	1740	1561	0	0
AT3G61715.1	71	3.99311	0	0
AT3G28830.1	1949	1770	0	0
AT3G58165.1	71	3.99311	0	0
AT3G22310.1	2142	1963	14	9.34152
AT3G24150.1	1472	1293	5	5.06502
AT3G63430.1	1869	1690	3	2.32512
AT3G03860.1	1505	1326	16	15.8047
AT3G43436.1	3651	3472	0	0
AT3G57586.1	6794	6615	0	0
AT3G47165.1	474	295	0	0
AT3G53235.1	345	166	1	7.89045
AT3G57050.1	1775	1596	56	45.9584
AT3G28820.1	1372	1193	0	0
AT3G53232.1	446	267	0	0
AT3G09970.1	1207	1028	8	10.1931
AT3G28810.1	1305	1126	0	0
AT3G12830.1	958	779	3	5.04422
AT3G01410.1	1382	1203	3	3.26637
AT3G18860.1	2590	2411	34.7243	18.8645
AT3G61310.1	1657	1478	6	5.31725
AT3G28770.1	6246	6067	2	0.431783
AT3G24240.1	3771	3592	5	1.82324
AT3G15870.1	1228	1049	0	0
AT3G18670.1	1797	1618	0	0
AT3G23000.1	1535	1356	102	98.5259
AT3G13335.1	72	4.02165	0	0
AT3G26700.1	2006	1827	6	4.30153
AT3G61610.1	1583	1404	3	2.79875
AT3G30831.1	3768	3589	0	0
AT3G26780.1	1514	1335	21	20.6038
AT3G52700.1	871	692	91.1278	172.486
AT3G30812.1	180	16.6423	0	0
AT3G02555.1	969	790	6	9.94796
AT3G24160.1	1580	1401	138	129.018
AT3G53270.1	1473	1294	4	4.04889
AT3G62245.1	73	4.05064	0	0
AT3G19630.1	1477	1298	13	13.1183
AT3G15530.1	1508	1329	22	21.6824
AT3G31993.1	1113	934	0	0
AT3G02715.1	82	4.33389	0	0
AT3G53260.1	2520	2341	63.579	35.5732
AT3G29620.1	669	490	0	0
AT3G61620.1	988	809	5	8.09527
AT3G24250.1	703	524	0	0
AT3G53250.1	330	151	0	0
AT3G18650.1	1161	982	0	0
AT3G28790.1	2184	2005	0	0
AT3G29035.1	1433	1254	21	21.9347
AT3G22320.1	942	763	25	42.9166
AT3G26800.1	606	427	0	0
AT3G23010.1	1788	1609	0	0
AT3G02335.1	72	4.02165	0	0
AT3G28780.1	2334	2155	0	0
AT3G30832.1	1590	1411	0	0
AT3G26790.1	1380	1201	1	1.0906
AT3G53430.1	783	604	186	403.354
AT3G57040.1	1354	1175	27	30.0979
AT3G30708.1	4217	4038	0	0
AT3G30811.1	4097	3918	0	0
AT3G61755.1	73	4.05064	0	0
AT3G60950.1	2420	2241	0	0
AT3G52285.1	72	4.02165	0	0
AT3G24255.1	2777	2598	4.22512	2.13015
AT3G05040.1	3919	3740	8	2.80174
AT3G06335.1	72	4.02165	0	0
AT3G01420.1	2254	2075	57	35.9805
AT3G19610.1	1982	1803	0	0
AT3G19600.1	950	771	0	0
AT3G25770.1	980	801	8	13.0818
AT3G49150.1	1934	1755	0	0
AT3G43867.1	4641	4462	0	0
AT3G57740.1	1074	895	0	0
AT3G11505.1	72	4.02165	0	0
AT3G25760.1	999	820	6	9.58401
AT3G03910.1	1479	1300	0	0
AT3G18870.1	959	780	4.27568	7.17993
AT3G43526.1	2334	2155	0	0
AT3G25750.1	1047	868	0	0
AT3G54320.1	1470	1291	4	4.0583
AT3G06810.1	2851	2672	34	16.6668
AT3G06105.1	71	3.99311	0	0
AT3G21475.1	72	4.02165	0	0
AT3G30837.1	2824	2645	0	0
AT3G03850.1	631	452	8	23.1826
AT3G33083.1	2530	2351	0	0
AT3G53440.1	1770	1591	1	0.823265
AT3G23060.1	1792	1613	0	0
AT3G18610.1	2098	1919	5	3.41275
AT3G02900.1	732	553	25	59.2141
AT3G43530.1	1848	1669	0	0
AT3G57750.1	1265	1086	10	12.0609
AT3G61545.1	73	4.05064	0	0
AT3G23070.1	2901	2722	31	14.9171
AT3G30709.1	668	489	0	0
AT3G51135.1	73	4.05064	0	0
AT3G05320.1	1446	1267	7	7.23655
AT3G30835.1	830	651	0	0
AT3G18890.1	2337	2158	58	35.2035
AT3G18880.1	568	389	0	0
AT3G43720.1	795	616	42	89.3056
AT3G05755.1	72	4.02165	0	0
AT3G01705.1	72	4.02165	0	0
AT3G44030.1	2956	2777	0	0
AT3G43528.1	246	67.0317	0	0
AT3G49140.1	1886	1707	47	36.064
AT3G05050.1	2422	2243	28	16.3508
AT3G44750.1	998	819	22	35.1843
AT3G56960.1	2340	2161	2	1.21223
AT3G10960.1	2185	2006	9	5.87654
AT3G18620.1	1917	1738	9	6.7827
AT3G43524.1	471	292	0	0
AT3G63420.1	643	464	8	22.583
AT3G57690.1	369	190	0	0
AT3G47170.1	1407	1228	0	0
AT3G46585.1	72	4.02165	0	0
AT3G57580.1	1889	1710	2	1.53195
AT3G54310.1	1077	898	0	0
AT3G14520.1	2031	1852	0	0
AT3G05010.1	1270	1091	6	7.20338
AT3G03855.1	3791	3612	2	0.725257
AT3G05000.1	850	671	26	50.7529
AT3G30834.1	1562	1383	0	0
AT3G26830.1	1660	1481	0	0
AT3G19620.1	2346	2167	4	2.41775
AT3G53965.1	71	3.99311	0	0
AT3G22300.1	1002	823	6	9.54908
AT3G18630.1	1426	1247	2	2.10075
AT3G03900.1	627	448	3	8.77108
AT3G29095.1	72	4.02165	0	0
AT3G04990.1	684	505	0	0
AT3G28840.1	1448	1269	3	3.09649
AT3G57700.1	1023	844	0	0
AT3G53230.1	2696	2517	35	18.2136
AT3G15730.1	2810	2631	250	124.46
AT3G24140.1	1729	1550	16	13.5207
AT3G05030.1	2146	1967	13	8.65663
AT3G24130.1	1071	892	0	0
AT3G27825.1	72	4.02165	0	0
AT3G30836.1	3501	3322	0	0
AT3G53210.1	1238	1059	3	3.71052
AT3G28100.1	1266	1087	1.34629	1.62225
AT3G19680.1	1856	1677	17	13.2778
AT3G12850.1	1104	925	0	0
AT3G57730.1	1599	1420	4	3.68962
AT3G23040.1	177	15.5846	0	0
AT3G45140.1	2837	2658	98	48.2926
AT3G57720.1	2005	1826	3	2.15194
AT3G27845.1	72	4.02165	0	0
AT3G12840.1	279	100	0	0
AT3G57710.1	2724	2545	8	4.1173
AT3G63410.1	1361	1182	137.772	152.67
AT3G15550.1	2213	2034	4.14509	2.66927
AT3G44955.1	72	4.02165	0	0
AT3G53220.1	506	327	3	12.0166
AT3G05020.1	721	542	42	101.499
AT3G14130.1	1442	1263	9.31182	9.65698
AT3G47180.1	748	569	2	4.60392
AT3G50730.1	1116	937	0	0
AT3G10990.1	534	355	0	0
AT3G58920.1	1413	1234	0	0
AT3G54600.1	1593	1414	34	31.4948
AT3G62460.1	868	689	2.01343	3.8276
AT3G53950.1	1821	1642	5	3.98847
AT3G23850.1	225	46.6066	0	0
AT3G43682.1	453	274	0	0
AT3G63180.1	3238	3059	19	8.1355
AT3G20300.1	1686	1507	15	13.0373
AT3G22660.1	1180	1001	14	18.3191
AT3G60040.1	2517	2338	2	1.12046
AT3G53960.1	2066	1887	7	4.85888
AT3G03510.1	1669	1490	0	0
AT3G58590.1	2544	2365	2	1.10767
AT3G63510.1	1378	1199	10	10.9242
AT3G10800.1	2291	2112	17	10.543
AT3G43270.1	2197	2018	9	5.84159
AT3G21580.1	1381	1202	11	11.9867
AT3G54520.1	1113	934	0	0
AT3G42766.1	3905	3726	0	0
AT3G56580.2	1397	1218	17	18.2815
AT3G26605.1	483	304	0	0
AT3G58600.1	1308	1129	35	40.6054
AT3G60340.1	1247	1068	40	49.0567
AT3G32316.1	873	694	0	0
AT3G23650.1	405	226	0	0
AT3G20790.1	1306	1127	27.0646	31.4549
AT3G26610.1	1710	1531	3	2.56659
AT3G19120.1	1648	1469	11	9.80801
AT3G28345.1	3891	3712	49	17.2901
AT3G54530.1	1075	896	0	0
AT3G13530.1	4353	4174	11	3.45184
AT3G28340.1	1606	1427	0	0
AT3G62455.1	4013	3834	6	2.04979
AT3G22680.1	703	524	7	17.4975
AT3G50990.1	1261	1082	0	0
AT3G58570.1	2341	2162	19	11.5109
AT3G56570.1	1596	1417	2	1.84872
AT3G22670.1	1689	1510	0	0
AT3G48675.1	360	181	0	0
AT3G58580.1	2478	2299	15	8.54599
AT3G44115.1	452	273	0	0
AT3G32160.1	447	268	0	0
AT3G13520.1	516	337	144	559.683
AT3G45600.1	1173	994	42	55.3443
AT3G23840.1	1445	1266	11	11.3807
AT3G53940.1	1542	1363	0	0
AT3G32375.1	1736	1557	0	0
AT3G27320.1	1888	1709	12	9.19706
AT3G33127.1	2061	1882	0	0
AT3G56170.1	1440	1261	12	12.4645
AT3G18490.1	1914	1735	230	173.635
AT3G27740.1	1576	1397	32	30.0029
AT3G21560.1	1772	1593	8	6.57785
AT3G18260.1	852	673	2	3.89247
AT3G56600.1	2251	2072	0	0
AT3G48670.1	2447	2268	27	15.593
AT3G05150.1	1640	1461	2	1.79304
AT3G60720.1	1267	1088	1	1.20387
AT3G20800.1	1276	1097	11.9354	14.2508
AT3G15630.1	753	574	12	27.3829
AT3G52130.1	542	363	1	3.60831
AT3G14075.1	2305	2126	8	4.92875
AT3G30540.1	1017	838	0	0
AT3G58620.1	2296	2117	16	9.8994
AT3G06910.1	1793	1614	6	4.8692
AT3G23620.1	1351	1172	12	13.4111
AT3G18120.1	483	304	0	0
AT3G13510.1	1886	1707	16.1174	12.3672
AT3G63190.1	1240	1061	76	93.8227
AT3G59290.1	3690	3511	22	8.20733
AT3G26600.1	2292	2113	15	9.29826
AT3G23630.1	1516	1337	0	0
AT3G62470.1	2075	1896	10.6555	7.36114
AT3G58610.1	2106	1927	268	182.164
AT3G43280.1	474	295	0	0
AT3G28350.1	1015	836	0	0
AT3G23860.1	693	514	0	0
AT3G19100.1	2320	2141	25	15.2944
AT3G21570.1	734	555	0	0
AT3G18250.1	351	172	0	0
AT3G43290.1	414	235	0	0
AT3G32990.1	2529	2350	1	0.557368
AT3G23640.1	3407	3228	77	31.244
AT3G62475.1	1581	1402	0	0
AT3G43300.1	5616	5437	82	19.7544
AT3G13000.2	2361	2182	15	9.00423
AT3G23870.1	1553	1374	1	0.953286
AT3G25815.1	3471	3292	0	0
AT3G27310.1	939	760	15	25.8516
AT3G04605.1	3727	3548	32	11.8134
AT3G43590.1	2107	1928	16	10.8698
AT3G55360.1	1347	1168	37	41.4924
AT3G50295.1	867	688	0	0
AT3G02110.1	1647	1468	35	31.2286
AT3G05870.1	592	413	6	19.0288
AT3G01160.1	2269	2090	20	12.5341
AT3G63140.1	1449	1270	167	172.235
AT3G48690.1	1188	1009	81	105.149
AT3G02100.1	1395	1216	0	0
AT3G32980.1	1414	1235	187	198.328
AT3G52170.1	1893	1714	12	9.17023
AT3G50790.1	1420	1241	9	9.49906
AT3G63150.1	2360	2181	19	11.4106
AT3G10030.1	1997	1818	26	18.7322
AT3G05880.1	495	316	151	625.893
AT3G50290.1	822	643	0	0
AT3G27340.1	754	575	22	50.1147
AT3G09320.1	1392	1213	13	14.0376
AT3G51290.1	2037	1858	8	5.63968
AT3G54540.1	2500	2321	36	20.316
AT3G50300.1	1452	1273	6	6.17352
AT3G52160.1	1477	1298	0	0
AT3G19130.1	1729	1550	24	20.281
AT3G56180.1	857	678	0	0
AT3G50320.1	607	428	0	0
AT3G30370.1	540	361	0	0
AT3G05850.1	2572	2393	6	3.28412
AT3G29400.1	2338	2159	6	3.64006
AT3G26440.1	1532	1353	16	15.4893
AT3G48700.1	1229	1050	0	0
AT3G60060.1	465	286	0	0
AT3G19930.1	2099	1920	30	20.4659
AT3G51310.1	2588	2409	26	14.1366
AT3G54550.1	867	688	0	0
AT3G15080.1	1128	949	4	5.52082
AT3G19920.1	1415	1236	0	0
AT3G51300.1	1061	882	1	1.48505
AT3G63130.1	2040	1861	12	8.44588
AT3G10790.1	960	781	0	0
AT3G60050.1	1680	1501	5	4.36314
AT3G50310.1	1371	1192	0	0
AT3G05860.1	783	604	0	0
AT3G52180.1	1509	1330	24	23.6358
AT3G56190.1	1485	1306	112.951	113.281
AT3G55330.1	975	796	65	106.957
AT3G45290.1	1587	1408	4.36471	4.06034
AT3G58530.1	1423	1244	4	4.21162
AT3G58550.1	730	551	24	57.0518
AT3G09820.1	1487	1308	110	110.153
AT3G28320.1	1297	1118	0	0
AT3G48680.1	1135	956	35	47.9535
AT3G22690.1	2935	2756	4	1.90104
AT3G51260.1	1162	983	46	61.2935
AT3G55340.1	2046	1867	8	5.61249
AT3G63160.1	522	343	93	355.139
AT3G21600.1	1396	1217	3	3.2288
AT3G01175.1	1219	1040	0	0
AT3G21590.1	682	503	0	0
AT3G28330.1	1050	871	0	0
AT3G55350.1	1533	1354	7	6.77157
AT3G43900.1	255	76.0064	0	0
AT3G56560.1	687	508	0	0
AT3G63170.1	1279	1100	16	19.0519
AT3G26450.1	889	710	174.914	322.684
AT3G09330.1	1575	1396	0	0
AT3G26445.1	357	178	1	7.35851
AT3G58560.1	2397	2218	31	18.3067
AT3G56550.1	2157	1978	1	0.662192
AT3G58540.1	472	293	1	4.47036
AT3G52150.1	1188	1009	129	167.459
AT3G42770.1	1599	1420	0	0
AT3G14070.1	1932	1753	1	0.747185
AT3G50270.1	1422	1243	9	9.48378
AT3G14060.1	556	377	10	34.7431
AT3G27327.1	4075	3896	0	0
AT3G27330.1	2871	2692	3	1.45967
AT3G05890.1	366	187	37	259.161
AT3G50280.1	1332	1153	3	3.40802
AT3G51280.1	1552	1373	4	3.81592
AT3G14580.1	1218	1039	1	1.26065
AT3G49180.1	1508	1329	9	8.87008
AT3G50260.1	823	644	4	8.1355
AT3G56530.1	960	781	0	0
AT3G51270.1	1479	1300	19	19.1434
AT3G01170.1	1269	1090	16	19.2266
AT3G19910.1	1455	1276	29	29.7685
AT3G56540.1	795	616	0	0
AT3G43144.1	5373	5194	0	0
AT3G60730.1	1672	1493	1	0.877304
AT3G52155.1	829	650	15	30.2265
AT3G05140.1	2043	1864	4	2.81076
AT3G14067.1	2587	2408	114	62.0095
AT3G46940.1	759	580	7	15.8081
AT3G43681.1	5538	5359	0	0
AT3G45280.1	872	693	0	0
AT3G06437.1	1459	1280	0	0
AT3G56130.1	1303	1124	50	58.2658
AT3G19085.1	831	652	0	0
AT3G61840.1	804	625	1	2.0957
AT3G01690.1	1470	1291	98	99.4282
AT3G10250.1	1414	1235	24	25.4539
AT3G13490.1	2091	1912	23	15.7561
AT3G51190.1	783	604	0	0
AT3G06435.1	1664	1485	2	1.76406
AT3G21520.1	835	656	0	0
AT3G06440.1	2282	2103	13	8.09681
AT3G31960.1	565	386	0	0
AT3G59260.1	816	637	0	0
AT3G58660.1	1581	1402	22	20.5534
AT3G51180.1	2039	1860	2	1.4084
AT3G05155.1	1287	1108	0	0
AT3G24510.1	373	194	0	0
AT3G58650.1	3133	2954	6	2.66042
AT3G13480.1	860	681	14	26.9272
AT3G62500.1	1125	946	1	1.38458
AT3G06433.1	3444	3265	6.29771	2.52644
AT3G58670.1	1271	1092	7	8.39625
AT3G03470.1	1768	1589	20	16.486
AT3G30763.1	3199	3020	0	0
AT3G51220.1	795	616	0	0
AT3G06420.1	712	533	11	27.0318
AT3G59270.1	1008	829	0	0
AT3G24515.1	1399	1220	3	3.22086
AT3G10510.1	1116	937	0	0
AT3G14170.1	1799	1620	4	3.23411
AT3G21530.1	1600	1421	3	2.76527
AT3G51230.1	986	807	2	3.24613
AT3G03820.1	291	112	8	93.5582
AT3G31356.1	3179	3000	0	0
AT3G04470.1	2909	2730	42	20.151
AT3G51200.1	321	142	0	0
AT3G06430.1	1769	1590	41	33.7751
AT3G55410.1	3494	3315	64	25.2875
AT3G20830.1	1298	1119	5	5.85261
AT3G48640.1	675	496	0	0
AT3G48650.1	1487	1308	0	0
AT3G51210.1	204	29.2345	0	0
AT3G47890.1	4952	4773	26.2428	7.2016
AT3G43684.1	1024	845	0	0
AT3G22640.1	1658	1479	0	0
AT3G29034.1	570	391	5	16.7495
AT3G30560.1	4422	4243	0	0
AT3G56100.1	2303	2124	1	0.616674
AT3G13470.1	2093	1914	118.343	80.9863
AT3G32240.1	2481	2302	0	0
AT3G58700.1	786	607	33.7561	72.8406
AT3G59250.1	1434	1255	1	1.04368
AT3G45256.1	1134	955	0	0
AT3G02870.1	1209	1030	23	29.2483
AT3G60360.1	1098	919	13	18.5284
AT3G62510.1	282	103	0	0
AT3G48620.1	1116	937	0	0
AT3G55420.1	1051	872	9	13.5187
AT3G06455.1	1488	1309	1	1.00062
AT3G58710.1	1154	975	7	9.4038
AT3G23900.1	3417	3238	23	9.30381
AT3G01680.1	2542	2363	23	12.7489
AT3G47875.1	3417	3238	0	0
AT3G42724.1	1247	1068	0	0
AT3G52680.1	1592	1413	4	3.7079
AT3G27800.1	177	15.5846	0	0
AT3G59980.1	1177	998	17.0966	22.4383
AT3G33124.1	5038	4859	0	0
AT3G48630.1	421	242	0	0
AT3G50960.1	1020	841	8	12.4596
AT3G56110.1	1075	896	8	11.6948
AT3G56120.1	1690	1511	6	5.20112
AT3G06450.1	2595	2416	14	7.58999
AT3G10240.1	1170	991	0	0
AT3G20840.1	2137	1958	0	0
AT3G31355.1	717	538	0	0
AT3G29420.1	159	10.9088	0	0
AT3G51160.1	1418	1239	24	25.3717
AT3G24506.1	695	516	13	32.9992
AT3G58680.1	806	627	104	217.258
AT3G12980.1	5601	5422	19	4.58991
AT3G26070.1	1303	1124	75	87.3987
AT3G21510.1	784	605	28	60.6195
AT3G58690.1	1537	1358	4	3.85807
AT3G63530.1	1250	1071	7	8.56088
AT3G43650.1	1329	1150	0	0
AT3G03830.1	505	326	11	44.1962
AT3G42722.1	243	64.0516	0	0
AT3G03460.1	1258	1079	1	1.21392
AT3G01180.1	2757	2578	18	9.14533
AT3G27785.1	1700	1521	0	0
AT3G42723.1	2457	2278	0	0
AT3G32377.1	1767	1588	0	0
AT3G58640.1	3268	3089	51	21.6253
AT3G27750.1	1067	888	8.29896	12.2411
AT3G45270.1	2241	2062	0	0
AT3G30550.1	1530	1351	0	0
AT3G04610.1	2058	1879	25	17.427
AT3G52120.1	1693	1514	22	19.033
AT3G13500.1	333	154	0	0
AT3G56610.1	499	320	0	0
AT3G19090.1	1368	1189	0	0
AT3G62490.1	1680	1501	0	0
AT3G25190.1	870	691	24	45.4928
AT3G03970.1	1946	1767	2	1.48253
AT3G20810.2	1665	1486	0	0
AT3G21550.1	840	661	7	13.871
AT3G25200.1	507	328	0	0
AT3G56160.1	1600	1421	17	15.6698
AT3G04660.1	1241	1062	0	0
AT3G45120.1	321	142	0	0
AT3G23890.1	4824	4645	26	7.33158
AT3G02120.1	542	363	10	36.0831
AT3G12990.1	1193	1014	5	6.45865
AT3G16830.1	3812	3633	42	15.1424
AT3G18270.1	1622	1443	9	8.16932
AT3G23600.1	981	802	98	160.052
AT3G23605.1	822	643	2	4.07407
AT3G29410.1	2031	1852	7	4.9507
AT3G59280.1	907	728	19	34.1847
AT3G31358.1	2123	1944	0	0
AT3G03500.1	819	640	2	4.09317
AT3G28360.1	3794	3615	0	0
AT3G03080.1	1076	897	0	0
AT3G25160.1	1032	853	0	0
AT3G06895.1	163	11.741	0	0
AT3G43810.1	803	624	74	155.331
AT3G62480.1	501	322	0	0
AT3G25170.1	510	331	0	0
AT3G28370.1	879	700	4	7.48466
AT3G59960.1	1059	880	0	0
AT3G31955.1	336	157	0	0
AT3G25165.1	554	375	0	0
AT3G26080.1	1021	842	4	6.2224
AT3G50980.1	640	461	1	2.84125
AT3G27300.1	1955	1776	35	25.8128
AT3G25180.1	1718	1539	0	0
AT3G18485.1	1161	982	0	0
AT3G50970.1	778	599	30	65.6001
AT3G27290.1	1895	1716	1	0.763295
AT3G45260.1	1885	1706	13	9.981
AT3G01700.1	753	574	0	0
AT3G20820.1	1300	1121	90	105.159
AT3G02160.1	1700	1521	4	3.44461
AT3G21540.1	3022	2843	8	3.68573
AT3G53980.1	592	413	41	130.03
AT3G45590.1	1002	823	1	1.59151
AT3G50800.1	696	517	9	22.8014
AT3G01710.1	1591	1412	3	2.78289
AT3G12650.1	802	623	12	25.2292
AT3G55400.1	2097	1918	36	24.5846
AT3G51250.1	1650	1471	13	11.5755
AT3G51240.1	1508	1329	4	3.94226
AT3G56140.1	2565	2386	29.4451	16.1641
AT3G06410.1	1881	1702	14	10.774
AT3G32230.1	5038	4859	0	0
AT3G27770.1	1324	1145	91.701	104.901
AT3G10810.1	1773	1594	4	3.28686
AT3G03480.1	1502	1323	1	0.990034
AT3G45130.1	2552	2373	0	0
AT3G58630.1	1392	1213	5	5.39907
AT3G28390.1	3678	3499	0	0
AT3G23580.1	1483	1304	7	7.03121
AT3G06890.1	731	552	1	2.37285
AT3G42721.1	3883	3704	0	0
AT3G22650.1	1119	940	0	0
AT3G02130.1	3680	3501	15	5.61189
AT3G01720.1	2867	2688	15	7.30923
AT3G56150.1	3033	2854	144	66.0874
AT3G09810.1	1551	1372	15	14.3201
AT3G25210.1	1492	1313	4	3.9903
AT3G48660.1	270	91.0003	0	0
AT3G02125.1	1298	1119	0	0
AT3G28380.1	3723	3544	0	0
AT3G03490.1	1013	834	11	17.2757
AT3G23880.1	1177	998	8	10.4995
AT3G25220.1	753	574	33	75.3029
AT3G61860.1	1183	1004	26	33.9195
AT3G63520.1	1828	1649	124	98.4943
AT3G16820.1	942	763	0	0
AT3G02140.1	1222	1043	1	1.25581
AT3G31357.1	619	440	0	0
AT3G56620.1	1443	1264	2	2.07249
AT3G55390.1	820	641	3	6.13018
AT3G23590.1	4277	4098	15	4.79434
AT3G02080.1	803	624	205	430.308
AT3G14515.1	692	513	0	0
AT3G56200.1	1614	1435	5	4.56381
AT3G10120.1	820	641	9	18.3905
AT3G08850.1	4819	4640	54	15.2435
AT3G54630.1	1932	1753	1.21261e-07	9.06047e-08
AT3G18220.1	1264	1085	0	0
AT3G58510.1	2348	2169	29	17.5125
AT3G06690.1	727	548	0	0
AT3G60550.1	734	555	1	2.36003
AT3G01120.1	2234	2055	133	84.7715
AT3G43025.1	690	511	0	0
AT3G46560.1	538	359	28	102.158
AT3G52670.1	1155	976	0	0
AT3G60120.1	1809	1630	0	0
AT3G28250.1	366	187	0	0
AT3G04640.1	778	599	2	4.37334
AT3G43040.1	1008	829	0	0
AT3G52190.1	1506	1327	4	3.9482
AT3G54590.1	2163	1984	34.5802	22.8295
AT3G51350.1	2012	1833	1	0.714574
AT3G19970.1	1851	1672	1	0.783382
AT3G12430.1	717	538	0	0
AT3G30530.1	522	343	0	0
AT3G63080.1	1132	953	20	27.4882
AT3G42220.1	3705	3526	0	0
AT3G27700.1	3689	3510	16	5.97067
AT3G63050.1	499	320	0	0
AT3G19980.1	1531	1352	15.3288	14.8505
AT3G29370.1	520	341	27	103.71
AT3G63060.1	1184	1005	0	0
AT3G63040.1	654	475	0	0
AT3G43940.1	609	430	0	0
AT3G58490.1	1548	1369	33	31.5733
AT3G55280.1	773	594	36	79.3827
AT3G20710.1	1089	910	1	1.43936
AT3G43600.1	4268	4089	27	8.64881
AT3G58500.1	1413	1234	111.369	118.212
AT3G51360.1	1467	1288	1	1.01694
AT3G42790.1	1086	907	40	57.7647
AT3G63070.1	4429	4250	31	9.55394
AT3G43020.1	5007	4828	0	0
AT3G16895.1	434	255	0	0
AT3G28240.1	827	648	0	0
AT3G55290.1	951	772	3	5.08995
AT3G62450.1	225	46.6066	11	309.14
AT3G04720.1	837	658	92	183.135
AT3G20705.1	1137	958	0	0
AT3G22740.1	1384	1205	3	3.26095
AT3G31945.1	6811	6632	0	0
AT3G55300.1	866	687	0	0
AT3G27730.1	3702	3523	1	0.37179
AT3G60670.1	1018	839	1	1.56116
AT3G09240.1	1434	1255	0	0
AT3G31950.1	1524	1345	0	0
AT3G25080.1	976	797	1	1.64343
AT3G26380.1	2172	1993	24	15.773
AT3G28270.2	1378	1199	5	5.46211
AT3G32373.1	4907	4728	0	0
AT3G56290.1	753	574	10	22.8191
AT3G13540.1	1074	895	0	0
AT3G56275.1	642	463	6	16.9738
AT3G30290.1	1227	1048	0	0
AT3G25090.1	978	799	0	0
AT3G56277.1	349	170	0	0
AT3G12440.1	1062	883	0	0
AT3G20730.1	1962	1783	1.47291	1.08202
AT3G56280.1	879	700	0	0
AT3G16880.1	1098	919	0	0
AT3G24580.1	1137	958	0	0
AT3G43050.1	2048	1869	0	0
AT3G63090.1	1562	1383	7	6.62958
AT3G23720.1	246	67.0317	0	0
AT3G27720.1	1482	1303	0	0
AT3G04717.1	243	64.0516	0	0
AT3G23740.1	2021	1842	1	0.711083
AT3G16890.1	1980	1801	0	0
AT3G25050.1	1092	913	0	0
AT3G21720.1	2171	1992	5	3.28769
AT3G27710.1	1860	1681	0	0
AT3G47950.1	3220	3041	0	0
AT3G49190.1	1727	1548	0	0
AT3G13550.1	855	676	14	27.1263
AT3G13227.1	500	321	0	0
AT3G24590.1	1046	867	24	36.2578
